Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
SIMO,289323000.0,0.2841,139625000.0,149698000.0,21775625.0,29679000.0,90628000.0,59070000.0,114000.0,60568000.0,16101000.0,44467000.0,44467000.0,1.32,1.32,0.6,0.5174,0.234,0.2097,0.154,0.1975,67599000.0,60682000.0,213533000.0,703000.0,214236000.0,28854000.0,44076000.0,290440000.0,366534000.0,14530000.0,478000.0,56066000.0,0.0,478000.0,62434000.0,304100000.0,4745816.0,6917000.0,68725000.0,-11596000.0,57129000.0,29.84733508,0.007001507,21.24082482,0.153693277,0.1647,0.1462,0.1898375,7.4432,0.789348328,4.7095,3.58831132,0.0013,0.0016,18.4580625,8.5978,9.037,1891196440.0,1148673600.0,17.9167,51.7294375,2.2776,10.0823,0.0558,0.0016,0.0013,0.1898375,234374000,0.1462,0.4042,0.6287,0.6732,0.6243,0.5714,0.3989,0.5714,0.1571,0.1038,0.4848625,Technology,25.44157577,1
VNET,464392476.6,0.4323,333597675.2,130794801.4,19644171.78,124414756.2,145827252.2,-15032450.76,37458831.13,-53569099.13,2691798.515,-56260897.64,-56260897.64,-0.862,-0.862,0.0,0.2816,0.0173,-0.0347,-0.0195,-0.1594,49542783.34,-16110268.0,130136260.9,5000000.0,277253148.2,144222150.5,1623990.959,462805941.2,1556374072.0,160414271.9,44812500.0,482582337.7,458091055.9,649851953.5,1071927349.0,355654504.4,4745816.0,65653051.34,52529060.38,-126553438.8,-74024378.43,16.20936225,0.0,21.24082482,-0.12114946,-0.153,-0.1582,-0.0109,24.3218125,0.298381016,0.1548,0.873374895,0.4175,1.8272,-0.4301,69.69345,5.3064,560250000.0,1148673600.0,0.0,0.0,2.2776,10.0823,-0.0557,1.8272,0.4175,-0.0109,-122495000,-0.1582,0.5262125,-1.1198125,-1.018,-1.4557,-1.255675,1.1893125,-0.2672,0.48485,-0.2035,0.4672,Technology,36.73996984,1
KEM,833666000.0,0.0118,712925000.0,120741000.0,21775625.0,95856000.0,138952000.0,-18211000.0,40962000.0,-67021000.0,1482000.0,-68503000.0,-68503000.0,-1.52,-1.52,0.0,0.1448,0.028,-0.0313,-0.082,-0.0467,23468000.0,-26059000.0,71441000.0,0.0,71441000.0,98947000.0,187974000.0,400576000.0,843667000.0,74818000.0,7297000.0,166832000.0,391292000.0,398589000.0,621783000.0,221884000.0,257066361.9,49527000.0,-6746000.0,-32147000.0,-38893000.0,16.20936225,0.002559596,19.71761548,-0.082170797,-0.1301,-0.2426125,-0.0186,4.3099,0.988145797,2.401,1.021314856,0.4724,1.7964,-0.6362,18.484,4.92,262178405.5,589326405.5,0.0,0.0,0.7069,25.1119,-0.13175,1.7964,0.4724,-0.0186,233744000,-0.24205,-0.048,0.3064,0.4809,0.1664,0.1694,0.7045,0.4363,-0.0745,-0.2023,0.0393,Technology,-43.02884429,0
SCSC,2913634000.0,0.0127,2612535000.0,301099000.0,0.0,192492000.0,177002000.0,124097000.0,731000.0,123107000.0,41318000.0,81789000.0,81789000.0,2.89,2.86,0.0,0.1033,0.045,0.0425,0.028,0.0125,131213000.0,123838000.0,194851000.0,0.0,194851000.0,464405000.0,243529375.0,1215681000.0,1335124000.0,421721000.0,0.0,499831000.0,5429000.0,5429000.0,532481000.0,802643000.0,-168994603.1,7375000.0,47722000.0,-11228000.0,36494000.0,13.19337515,0.0,9.750199752,0.02807113,0.1094,0.1019,0.1211,6.4243,2.182294678,2.432,1.318957808,0.0041,0.0068,18.4580625,69.69345,28.325,1085981891.0,896559890.6,13.1765,29.5685,0.3077,6.8329,0.0759,0.0068,0.0041,0.1211,554673000,0.1019,0.0281,1.2574875,1.1228,1.3596,1.312,-0.6313,-0.7071,0.1468,0.1304,0.0,Technology,-18.49227874,0
QADA,266000000.0,0.06185,117000000.0,149000000.0,21775625.0,98000000.0,140000000.0,9000000.0,1000000.0,10000000.0,4000000.0,6000000.0,6000000.0,0.42,0.41,0.0,0.560150376,0.063909774,0.041353383,0.022556391,0.0342,17000000.0,11000000.0,76000000.0,0.0,84388500.0,71000000.0,1758930.0,170000000.0,235000000.0,7000000.0,0.0,150000000.0,15000000.0,15000000.0,171000000.0,64000000.0,-61000000.0,6000000.0,24000000.0,-5000000.0,19000000.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,914907044.1,1148673600.0,14.68245,8.99375,2.2776,10.0823,0.0362,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Technology,-9.54852576,0
LUNA,21259990.0,0.1596,13423370.0,7836620.0,2087874.0,10253847.0,12341721.0,-4505101.0,96229.0,4857579.0,-1137228.0,5994807.0,5882610.0,0.4,0.4,0.0,0.3686,0.262,0.233,0.277,-0.1397,5561501.0,4953808.0,14116969.0,0.0,14116969.0,5689615.0,3364233.0,23886119.0,27584448.0,1447177.0,695725.0,8472832.0,39582.0,735307.0,10082791.0,17501657.0,-13381662.0,607693.0,-2714719.0,-255242.0,-2969961.0,3.524815685,0.0,6.344895153,0.281976003,0.294875,0.3425,-0.1088625,6.3364,0.770723779,2.819,2.337658058,0.0267,0.042,18.4580625,1.4287,1.176,21370571.16,7988909.16,3.55,0.0,0.3758,1.4365,0.17425,0.042,0.0267,-0.1088625,15413287,0.3425,0.2956,1.2574875,0.4393,1.5229,1.485725,-0.5189,-0.5044,0.3999,0.41255,-0.3368375,Technology,-25.0,0
CLS,5631300000.0,-0.0284,2893247664.0,391100000.0,19700000.0,210300000.0,275700000.0,115400000.0,6300000.0,124600000.0,16400000.0,108200000.0,108200000.0,0.61,0.6,0.0,0.072,0.035,0.0227,0.019,0.032,196400000.0,115400000.0,565000000.0,0.0,448755875.0,693500000.0,243529375.0,1679544766.0,2583600000.0,431050863.6,0.0,925910625.0,0.0,0.0,1188700000.0,1394900000.0,4745816.0,68700000.0,196300000.0,-51600000.0,180200000.0,19.35689464,0.0,13.54081466,0.019214036,0.0794,0.0776,0.0828,7.3315,2.17963307,1.996,1.193683012,0.0,0.0,18.3175,31.5656,7.819,1647150000.0,1148673600.0,19.2459,11.6227,2.2776,10.0823,0.052,0.0,0.0,0.0828,554673000,0.0776,-0.0353,-0.0963,-0.0963,-0.0831,-0.0469,-0.1872,0.8654,0.011,0.0229,0.0,Technology,-5.96760304,0
HUBB,3359400000.0,0.0551,2250400000.0,1109000000.0,0.0,591600000.0,591600000.0,517400000.0,31200000.0,483600000.0,135910625.0,325300000.0,325300000.0,5.34,5.24,1.55,0.3301,0.177,0.1532,0.097,0.0986,594000000.0,514800000.0,653900000.0,5000000.0,448755875.0,469800000.0,243529375.0,1629400000.0,3320100000.0,244000000.0,1400000.0,499200000.0,594900000.0,596300000.0,1384400000.0,1927100000.0,-65400000.0,79200000.0,391500000.0,-60300000.0,331200000.0,3.220970583,0.002559596,2.102356902,0.096832768,0.2124,0.1688,0.1503,8.1194,1.011836993,3.264,2.266626603,0.1796,0.3094,16.5,56.896,32.638,6307736114.0,6242336114.0,19.3884,19.0451,1.8582,10.509,0.0516,0.3094,0.1796,0.1503,554673000,0.1688,0.036,0.0269,0.0193,-0.0037,0.0,0.0254,0.0254,0.0417,0.012,-0.002,Technology,-3.928977193,0
MRCY,208729000.0,0.0746,113985000.0,94744000.0,21775625.0,53685000.0,102149000.0,-7405000.0,49000.0,-13266000.0,-1841000.0,-11425000.0,-11425000.0,-0.37,-0.37,0.0,0.4539,0.011,-0.0633,-0.055,0.0361,2391000.0,-13217000.0,47552000.0,0.0,47552000.0,59661000.0,31655000.0,160305000.0,373712000.0,7054000.0,0.0,32930000.0,0.0,0.0,46565000.0,327147000.0,-47552000.0,15608000.0,14241000.0,-6701000.0,7540000.0,16.20936225,0.0,21.24082482,-0.054736045,-0.0807,-0.0349,-0.0158,6.0425,0.558529028,4.7095,3.255784998,0.0,0.0,-11.0748375,6.7332,10.553,377088192.2,329536192.2,0.0,46.6233,1.5788,25.603525,-0.0326,0.0,0.0,-0.0158,127375000,-0.0349,0.2122,0.4416,0.7015,0.135,0.1591,1.1893125,1.79425,-0.0019,-0.0322,0.0,Technology,41.45981419,1
STMP,147269000.0,0.1522,32906000.0,114363000.0,13309000.0,68806000.0,82115000.0,32248000.0,0.0,24185000.0,-12697000.0,36882000.0,36882000.0,2.3,2.25,0.0,0.7766,0.197,0.1642,0.25,0.3318,29018000.0,24185000.0,40933000.0,5000000.0,47415000.0,12325000.0,0.0,65811000.0,254731000.0,22521000.0,0.0,33910000.0,0.0,0.0,49700000.0,205031000.0,-47415000.0,4833000.0,51725000.0,-2858000.0,48867000.0,20.83314056,0.0,21.24082482,0.250439672,0.294875,0.1799,0.1162,0.0,0.578135366,1.941,1.761722206,0.0,0.0,0.0,9.198,12.806,763547054.6,716132054.6,20.8652,15.7237,4.8627,24.6789,0.0479,0.0,0.0,0.1162,31901000,0.1799,0.14,-0.301,-0.0548,-0.1647,-0.1815,0.4466,0.6036,0.3613,0.1698,0.0,Technology,76.14422744,1
FN,677854000.0,0.0566,603621000.0,74233000.0,0.0,27664000.0,-17084000.0,91317000.0,713000.0,93170000.0,1439000.0,91731000.0,91731000.0,2.63,2.58,0.0,0.1095,0.154,0.1385,0.135,0.0822,104541000.0,93883000.0,233477000.0,0.0,233477000.0,101168000.0,124570000.0,464477000.0,564557000.0,100648000.0,6000000.0,120629000.0,10500000.0,16500000.0,137721000.0,426836000.0,-168994603.1,10658000.0,66550000.0,-10806000.0,55744000.0,7.830779998,0.0,9.205022718,0.135325601,0.208,0.2149,0.1898375,6.349,1.200683013,3.85,2.774167074,0.0292,0.0387,18.4580625,19.4016,12.217,721757073.0,504780073.0,7.8175,12.8861,0.7447,4.8285,0.1279,0.0387,0.0292,0.1898375,343848000,0.2149,0.0694,0.2875,0.29,0.33,0.315,0.3651,0.4675,0.2178,0.2977,-0.3368375,Technology,38.32752988,1
VSAT,1351462000.0,0.207,991280000.0,360182000.0,21775625.0,281533000.0,356883000.0,3299000.0,37938000.0,-35393000.0,-25947000.0,-9446000.0,-9446000.0,-0.21,-0.21,0.0,0.2665,0.139,0.0019,-0.007,-0.0758,187609000.0,2545000.0,58347000.0,0.0,58347000.0,271891000.0,119601000.0,531621000.0,1960115000.0,98852000.0,0.0,274826000.0,689761000.0,689761000.0,1013480000.0,941012000.0,257066361.9,185064000.0,205140000.0,-307625000.0,-102485000.0,16.20936225,0.002559596,3.987591214,-0.006989468,-0.0072,-0.01,0.0013,11.9661,0.689480974,1.934,1.201625756,0.3519,0.733,0.0671,29.544,20.571,3007834248.0,3639248248.0,0.0,0.0,2.6928,19.398,-0.0032,0.733,0.3519,0.0013,256795000,-0.01,0.3265,1.0539,1.1228,0.7706,0.7766,1.1893125,-0.2129,0.0926,0.0008,0.1717,Technology,-1.53324851,0
WK,112694000.0,0.3235,33878000.0,78816000.0,21775625.0,73281000.0,117426000.0,-38610000.0,2044000.0,-41122000.0,32000.0,-41154000.0,-41154000.0,-1.28,-1.28,0.0,0.6994,-0.312,-0.3259875,-0.2,-0.1071,-35201000.0,-39078000.0,101532000.0,0.0,101532000.0,11415000.0,0.0,116541000.0,164551000.0,3011000.0,2025000.0,66730000.0,22838000.0,24863000.0,108732000.0,55819000.0,-76669000.0,3877000.0,-3505000.0,-8566000.0,-12071000.0,16.20936225,0.000647495,10.55393306,-0.18782313,-0.179125,-0.2426125,0.0,0.0,0.684857582,1.746,1.692597033,0.1511,0.4454,-11.0748375,3.5046,1.736,529632628.2,452963628.2,0.0,0.0,4.0194,0.0,-0.0955,0.4454,0.1511,0.0,49811000,-0.24205,0.3027,-0.3393,-0.3186,-0.393,-0.3617,0.6647,0.3951,0.48485,0.0,0.3975,Technology,29.38144178,1
CACI,3564562000.0,-0.0319,2426520000.0,1138042000.0,0.0,815458000.0,880639000.0,257403000.0,38158000.0,218642000.0,83326000.0,135316000.0,135316000.0,5.34,5.24,0.0,0.3193,0.09,0.072,0.038,0.0528,321981000.0,256800000.0,64461000.0,0.0,64461000.0,624294000.0,0.0,735849000.0,3359138000.0,55811000.0,41563000.0,422587000.0,1238728000.0,1280291000.0,1999972000.0,1356883000.0,257066361.9,65181000.0,203470000.0,-15279000.0,188191000.0,12.15636059,0.0,9.156251735,0.037961466,0.294875,0.0997,0.0553,0.0,1.061153784,1.741,1.629853734,0.3811,0.9436,6.7299,69.69345,41.476125,1649630850.0,2865460850.0,12.1471,8.7409,0.8039,8.8995,0.0823,0.9436,0.3811,0.0553,313262000,0.0997,-0.0073,-0.0484,-0.0496,-0.1079,-0.1229,-0.1839,-0.1954,0.3452,0.106,0.4848625,Technology,8.362527217,1
AEMD,1623769.0,0.3201,0.0,1623769.0,0.0,931106.0,4679697.0,-3055928.0,1287221.0,-13357232.0,0.0,-13357232.0,-13357232.0,-3.54,-3.48,0.0,1.0,-0.336,-0.3259875,-0.2,-0.28425,-12048924.0,-12070011.0,1250279.0,0.0,1250279.0,95177.0,0.0,1479346.0,1695102.0,1356721.0,1757655.0,15648817.0,776451.0,2534106.0,16425268.0,-14948436.0,1283827.0,21087.0,-2138971.0,-96056.0,-2235027.0,16.20936225,0.002559596,10.55393306,-0.18782313,0.294875,0.3776875,0.0,0.0,0.957918167,0.095,0.085978129,0.85145,-0.1695,-9.3768,6.2756,-17.966875,39806805.0,41090632.0,0.0,0.0,10.0652875,0.0,-0.13175,-0.1695,0.85145,0.0,-14169471,0.37735,0.3201,-1.1198125,0.1453,-1.4557,-1.255675,-0.0191,-0.0649,0.48485,-0.257,-0.0576,Technology,-65.17948738,0
VUZI,3032076.0,0.2692,2101911.0,930165.0,1752560.0,3825904.0,5962497.0,-5032332.0,165311.0,-7868858.0,0.0,-7868858.0,-7868858.0,-0.75,-0.75,0.0,0.3068,-0.336,-0.3259875,-0.2,-0.28425,-7424230.0,-7703547.0,84967.0,0.0,84967.0,383533.0,911949.0,1959449.0,3587641.0,2183565.0,294845.0,3386588.0,976475.0,1271320.0,17985652.0,-14398011.0,1186353.0,279317.0,-4609050.0,-814693.0,-5423743.0,16.20936225,0.0,10.55393306,-0.18782313,0.294875,0.3776875,-0.1088625,3.2506,0.845144762,0.579,0.138339828,0.3544,-0.0883,-11.0748375,0.2894,-1.374,48615194.64,49801547.64,0.0,0.0,10.0652875,0.0,-0.13175,-0.0883,0.3544,-0.1088625,-1427139,0.37735,0.1527,0.2011,-0.0816,0.2245,0.5562,0.0948,-0.0356,0.2535,0.3689,0.4848625,Technology,76.14422744,1
JKS,1572631015.0,0.3476,1234047117.0,338583898.3,17214579.59,183660868.1,202314260.7,136269637.6,36542228.45,95245849.69,-21858728.12,117104577.8,108657580.7,3.5325,2.4927,0.0,0.2153,0.0207,0.0838,0.0111,-0.28425,201993638.0,131788078.1,370370687.6,5000000.0,448755875.0,531834756.7,243529375.0,1679544766.0,3081030530.0,431050863.6,44812500.0,925910625.0,531670215.0,1359251107.0,2278898701.0,566208802.6,4745816.0,70205559.9,30201413.95,-329093375.0,-237679625.0,3.341789665,0.0,6.403071815,0.074464116,0.1081,0.2068,0.0649,7.4409,0.510423704,0.1597,0.702562256,0.4412,2.4006,3.6065,69.69345,18.4162,620730000.0,1148673600.0,5.5796,0.0,2.2776,10.0823,0.17425,2.4006,0.4412,0.0649,-119778323,0.2068,0.4289,0.8595,0.2805,1.5229,1.485725,-0.7069,-1.97835,0.48485,0.3065,0.4848625,Technology,37.86746635,1
SNCR,307301000.0,-0.1196,102386000.0,204915000.0,21775625.0,77081000.0,208456000.0,-3541000.0,3430000.0,35653000.0,-3242000.0,38895000.0,38895000.0,0.96,0.96,0.0,0.6668,0.309,0.1272,0.127,0.0437,95039000.0,39083000.0,235967000.0,5000000.0,287064000.0,118371000.0,0.0,441933000.0,862822000.0,25059000.0,0.0,87635000.0,239204000.0,239204000.0,333715000.0,529107000.0,-47860000.0,55956000.0,87321000.0,-73885000.0,13436000.0,29.84733508,0.0,21.24082482,0.126569715,0.0769,0.0735,-0.0045,0.0,0.356158049,4.7095,3.58831132,0.2772,0.4521,11.3945,7.6031,13.091,1777165840.0,1729305840.0,43.6042,51.7294375,5.6274,18.1957,0.0229,0.4521,0.2772,-0.0045,354298000,0.0735,0.0104,0.0351,-1.018,0.6657,0.6,0.0768,0.7545,0.48485,0.1374,0.4848625,Technology,-15.06750258,0
EIGI,629845000.0,0.2106,381488000.0,248357000.0,19549000.0,211543000.0,235879000.0,12478000.0,57414000.0,-36649000.0,6186000.0,-42835000.0,-42835000.0,-0.34,-0.34,0.0,0.3943,0.245,0.033,-0.068,0.1889,154444000.0,20765000.0,33704000.0,0.0,33704000.0,10201000.0,0.0,120644000.0,1746043000.0,8960000.0,44812500.0,395370000.0,1030677000.0,1094970000.0,1541004000.0,174496000.0,257066361.9,133679000.0,142893000.0,-23904000.0,118989000.0,16.20936225,0.0,21.24082482,-0.068008796,0.1966,-0.2426125,0.0058,0.0,0.360727084,0.305,0.111047879,0.6271,2.428325,0.3617,4.9395,1.368,2385211263.0,3446477263.0,0.0,19.7502,5.4719,22.3154,-0.0184,2.428325,0.6271,0.0058,-274726000,-0.24205,0.4593,1.2574875,1.1228,0.7309,0.7806,1.1893125,1.79425,0.1044,-0.0952,0.0454,Technology,-40.40348847,0
LOGI,2008028000.0,-0.0435,1346489000.0,661539000.0,21775625.0,435396000.0,555843000.0,105696000.0,431000.0,75617000.0,1313000.0,74304000.0,74304000.0,0.46,0.46,0.23,0.3294,0.062,0.0379,0.037,0.0791,125015000.0,76048000.0,469412000.0,0.0,448755875.0,182029000.0,222402000.0,933000000.0,1451390000.0,242815000.0,0.0,454787000.0,0.0,0.0,647262000.0,804128000.0,-168994603.1,48967000.0,205421000.0,-46658000.0,158763000.0,3.220970583,0.002559596,3.754845419,0.037003468,0.1311,0.0924,0.1253,8.2797,1.383520625,2.052,1.432409018,0.0,0.0,18.4580625,12.5018,5.006,2406034078.0,1936622078.0,32.3696,15.0641,0.9644,15.4911,0.0309,0.0,0.0,0.1253,478213000,0.0924,-0.0678,1.2574875,1.1228,1.3266,1.3194,0.6784,1.3381,0.05,0.0988,0.0,Technology,22.2015985,1
EBIX,214321000.0,0.0469,47388000.0,166933000.0,21775625.0,50720000.0,87261000.0,79672000.0,3034000.0,77452000.0,13894000.0,63558000.0,63558000.0,1.68,1.67,0.3,0.7789,0.421,0.3755,0.297,0.1971,90167000.0,80486000.0,52300000.0,281000.0,52581000.0,41100000.0,0.0,101748000.0,634311000.0,40121000.0,936000.0,69786000.0,121058000.0,121994000.0,202090000.0,432221000.0,69413000.0,9681000.0,58510000.0,-16277000.0,42233000.0,3.220970583,0.052068448,3.306269004,0.296555167,0.294875,0.147,0.0971,0.0,0.337879999,1.458,1.342403921,0.1923,0.2822,18.4580625,5.6685,11.432,623153494.4,692566494.4,10.1131,15.2103,3.2314,7.6809,0.0989,0.2822,0.1923,0.0971,31962000,0.147,0.0164,0.1276,0.0622,0.0723,0.0633,0.0254,-0.2436,0.1629,0.0398,0.4848625,Technology,76.14422744,1
ANSS,936021000.0,0.0868,153386000.0,782635000.0,21775625.0,246376000.0,435185000.0,347450000.0,779000.0,348139000.0,93449000.0,254690000.0,254690000.0,2.77,2.7,0.0,0.8361,0.46,0.3728,0.272,0.37955,430842000.0,348918000.0,668219250.0,714000.0,448755875.0,293537000.0,0.0,1082315000.0,2752879000.0,3421000.0,0.0,465075000.0,0.0,0.0,535378000.0,2217501000.0,-168994603.1,81924000.0,385307000.0,-26023000.0,359284000.0,29.64189407,0.0,19.35177629,0.272098596,0.294875,0.1149,0.1449,0.0,0.340015308,2.327,2.327183788,0.0,0.0,18.4580625,10.1667,24.086,7536491260.0,6747713260.0,29.6029,21.0126,7.2089,15.6617,0.0338,0.0,0.0,0.1449,554673000,0.1149,0.0953,0.078,0.0795,0.0382,0.0453,0.1571,0.1813,0.0112,0.0451,0.0,Technology,13.30230364,1
ITRI,1947616000.0,0.0049,1333566000.0,614050000.0,21775625.0,344969000.0,613570000.0,480000.0,11602000.0,-19635000.0,4035000.0,-23670000.0,-23670000.0,-0.6,-0.6,0.0,0.3153,0.046,-0.0041,-0.012,0.0454,90106000.0,-8033000.0,112371000.0,0.0,112371000.0,346547000.0,154221000.0,782462000.0,1751747000.0,183831000.0,30000000.0,520069000.0,293969000.0,323969000.0,1053205000.0,681001000.0,211598000.0,98139000.0,132973000.0,-44495000.0,88478000.0,16.20936225,0.0,21.24082482,-0.01215332,-0.0504,-0.0348,0.0003,11.7437,1.111813521,1.505,0.882417525,0.1849,0.4757,-0.6924,49.7044,17.38,1651797244.0,1863395244.0,0.0,18.7289,0.9568,20.68,-0.0142,0.4757,0.1849,0.0003,262393000,-0.0348,-0.0012,0.9446,1.0034,0.8454,0.8462,0.2614,0.9488,-0.0695,-0.2017,-0.1446,Technology,-13.56904019,0
SSYS,750129000.0,0.435875,387735000.0,362394000.0,21775625.0,351993000.0,536733000.0,-174339000.0,6529000.0,-154668000.0,-35248000.0,-119420000.0,-119420000.0,-2.39,-2.39,0.0,0.4831,-0.052,-0.1975,-0.159,-0.0622,-38710000.0,-148139000.0,442141000.0,5000000.0,448755875.0,150806000.0,123385000.0,796628000.0,2899107000.0,37359000.0,44812500.0,250566000.0,0.0,50000000.0,363899000.0,2530770000.0,4745816.0,109429000.0,13816000.0,-60497000.0,-46681000.0,16.20936225,0.0,10.55393306,-0.159199284,-0.1698,-0.0472,-0.0486,7.0837,0.258744848,3.179,2.401411205,0.0172,0.0198,-11.0748375,14.9969,41.476125,1063800000.0,1148673600.0,0.0,0.0,2.2776,10.0823,-0.0288,0.0198,0.0172,-0.0486,546062000,-0.0472,0.5262125,-1.1198125,-1.018,-1.4557,-1.255675,-0.5686,-1.97835,0.042,-0.1483,0.0,Technology,-71.03022991,0
PINC,910549000.0,0.0475,307625000.0,602924000.0,3389000.0,294421000.0,300872000.0,302052000.0,0.0,56041000.0,27709000.0,28332000.0,-254719825.8,-3.54,-3.48,0.0,0.6622,0.105,0.0615,-0.2,0.3431,95864000.0,56041000.0,136786000.0,5000000.0,296606000.0,68805000.0,20823000.0,422056000.0,1246656000.0,28007000.0,17696000.0,223882000.0,16051000.0,33747000.0,472293000.0,-2088555250.0,-168994603.1,39823000.0,368122000.0,-55740000.0,312382000.0,26.23736411,0.0,9.348598014,0.031115294,0.0852,-0.0115,0.0,24.3218125,0.730393148,1.885,1.632158905,0.0271,-0.0137,0.0,35.5225,-17.966875,4204507522.0,3941648522.0,0.0,2.3796,4.3289,25.603525,-0.13175,-0.0137,0.0271,0.0,198174000,-0.0115,-0.0458,1.2574875,-0.1895,-1.4557,-1.255675,-0.0268,-0.0699,0.48485,-0.35185,-0.0251,Technology,6.139033836,1
SSTK,327971000.0,0.3926,130022000.0,197949000.0,21775625.0,120612000.0,158913000.0,39036000.0,0.0,38177000.0,16088000.0,22089000.0,22047000.0,0.63,0.61,0.0,0.6036,0.141,0.1164,0.067,0.1979,46094000.0,38177000.0,233453000.0,5000000.0,288297000.0,17702000.0,0.0,323530000.0,383777000.0,17267000.0,0.0,120327000.0,0.0,0.0,132344000.0,251433000.0,-168994603.1,7917000.0,82859000.0,-17950000.0,64909000.0,29.84733508,0.0,21.24082482,0.067350467,0.0961,0.0879,0.0,0.0,0.85458743,2.689,2.543061823,0.0,0.0,0.0,9.3081,7.136,2448637827.0,2160340827.0,58.8168125,37.51,6.587,25.603525,0.0091,0.0,0.0,0.0,203203000,0.0879,0.3662,-0.1198,-0.0989,-0.1649,-0.1923,0.4698,0.5343,0.3781,0.3239,0.0,Technology,-52.82275832,0
INST,44352000.0,0.435875,15113000.0,29239000.0,21290000.0,46658000.0,67948000.0,-38709000.0,136000.0,-41370000.0,57000.0,-41427000.0,-41427000.0,-3.54,-3.48,0.0,0.6592,-0.336,-0.3259875,-0.2,-0.28425,-39168000.0,-41234000.0,43915000.0,501000.0,44416000.0,8182000.0,0.0,56194000.0,67026000.0,2546000.0,223000.0,38134000.0,0.0,223000.0,53568000.0,-75531000.0,-44193000.0,2066000.0,-20395000.0,-2403000.0,-22798000.0,16.20936225,0.002559596,10.55393306,-0.18782313,-0.179125,0.3776875,0.0,0.0,0.661713365,1.474,1.379294068,0.0033,-0.003,-11.0748375,8.0275,-13.671,549408861.5,458612861.5,0.0,0.0,6.2658,0.0,-0.13175,-0.003,0.0033,0.0,18060000,0.37735,0.5262125,-0.845,-0.7732,-0.8128,-0.1981,-1.1847875,-1.3671,0.48485,-0.1584,-0.3368375,Technology,15.66666497,1
TLRA,159487000.0,0.2101,101673000.0,57814000.0,16992000.0,57335000.0,81002000.0,-23188000.0,4000.0,-23146000.0,343000.0,-23489000.0,-23489000.0,-0.46,-0.46,0.0,0.3625,-0.103,-0.1451,-0.147,-0.0941,-16467000.0,-23142000.0,77787000.0,0.0,77787000.0,46765000.0,0.0,126317000.0,178005000.0,37258000.0,0.0,37293000.0,0.0,0.0,38232000.0,139773000.0,-77787000.0,6675000.0,-10984000.0,-4026000.0,-15010000.0,16.20936225,0.0,10.55393306,-0.147278462,-0.179125,-0.1681,-0.1088625,0.0,0.895969214,3.387,3.339822487,0.0,0.0,-11.0748375,3.1496,2.76,146601695.1,68814695.1,0.0,0.0,0.4315,0.0,-0.13175,0.0,0.0,-0.1088625,89024000,-0.1681,0.0732,-0.7554,-0.7148,0.2001,0.549,-1.1847875,-1.97835,-0.0659,-0.35185,0.0,Technology,-28.71972775,0
PRGS,332533000.0,-0.0044,34259000.0,298274000.0,21775625.0,149788000.0,217534000.0,80740000.0,572000.0,77804000.0,28346000.0,49458000.0,49458000.0,0.97,0.96,0.0,0.897,0.265,0.2357,0.149,0.2884,88151000.0,78376000.0,283268000.0,0.0,283268000.0,68311000.0,0.0,375607000.0,702756000.0,11749000.0,0.0,153303000.0,0.0,0.0,159511000.0,543245000.0,-168994603.1,9775000.0,107694000.0,-11801000.0,95893000.0,25.67698573,0.0,17.61977017,0.148731103,0.1756,0.091,0.1896,0.0,0.473184149,2.45,2.293360208,0.0,0.0,18.4580625,6.5408,10.685,1307846691.0,1024578691.0,26.866,13.8163,3.0811,11.623,0.0372,0.0,0.0,0.1896,222304000,0.091,-0.0025,-0.2048,0.2667,-0.3397,-0.292,1.1893125,1.79425,0.0302,0.134,0.0,Technology,-10.24681378,0
